2,Trojans Trip Up Tigers,"Jason Samples throws one touchdown pass and catches another and offensive lineman Junior Louissaint scores on a 63-yard fumble recovery as Troy upsets No. 19 Missouri, 24-14, Thursday night."
2,Another day without practice for Phil,"BLOOMFIELD HILLS, Mich. -- Phil Mickelson skipped a practice for the second straight day on Thursday, 24 hours before the Ryder Cup gets under way at Oakland Hills."
1,Typhoon kills at least 13 in Japan,"Typhoon No. 23 is pounding the Japanese archipelago northward, leaving at least 13 people dead asof Wednesday afternoon. Twelve people were missing and more than 100 injured in "
3,UPDATE 2-Quebec launches C\$1.9 bln in wind power projects,Hydro-Quebec awarded C\$1.9 billion (\$1.5 billion) in wind-power projects to two groups on Monday in a massive push to position itself as Canada #39;s biggest buyer of the renewable energy source.
1,Iran nuclear resolution agreed,"The United States has reached an agreement with key European allies, as well as Canada and Australia, on a draft resolution on Iran #39;s nuclear program, the State Department has said."
3,"Paying \$1.14 bln for 8,000-mile natural-gas line","NEW YORK (CBS.MW) -- Loews Corp. said Monday it would buy Gulf South Pipeline for \$1.14 billion, enhancing its natural-gas supply network across the southern and southeastern United States."
3,Stocks close mixed...,The Dow Jones industrial average fell 24 to ten-thousand-289. But gainers on the New York Stock Exchange outnumbered losers by a better than three-to-two margin.
1,Ivory Coast rebels agree to speed peace process,"Ivory Coast rebels renewed a pledge to speed up a peace initiative on Friday, a day after the UN Security Council threatened sanctions if the civil war #39;s belligerents "
4,BearingPoint Chief Blazer Quits; No Reason Given,BearingPoint Inc. chairman and chief executive Randolph C. Blazer resigned abruptly yesterday after leading the McLean consulting firm for more than four years.
2,'Pacers Lite' Lose Late,"Limited to just six players because of suspensions and injuries, the Pacers take the Magic to the final moments before dropping a 86-83 decision on Saturday."
1,Filipinos mourn Poe #39;s death,"Elissa Claris, 55-year-old, a supporter of top movie star and defeated presidential candidate Fernando Poe, prays as fans and supporters gather in front of a funeral parlour where Poe #39;s wake is being held in Pasig, suburban Manila, December 14."
1,HIPC has not lived up to expectation - UNCTAD,"The United Nations Conference on Trade and Development (UNCTAD) 2004 report on economic development in Africa has criticised the eligibility and debt sustainability criteria of the HIPC initiative, saying they are arbitrary and lacks objectivity."
3,"Global Markets: Shares Rise, Bonds Fall"," LONDON (Reuters) - European stock markets rose, bonds fell  and the dollar gained moderately against the euro after revised  data showed the second quarter slowdown in the U.S. economy was  less abrupt than initially thought."
3,House prices go on the slide,"HOUSE prices are falling at their fastest rate for nine years, according to one of the country #39;s most influential property studies."
4,Add-ons Extend Firefox Growth,The recent success of the Firefox movement -- thousands of volunteers spreading the Gospel of Mozilla to every corner of the Internet -- is spawning a new kind of growth.
2,"Washington's Arrington, Hall Doubtful for Sunday"," ASHBURN, Va. (Sports Network) - Washington Redskins  linebacker LaVar Arrington and kicker John Hall are listed as  doubtful for Sunday's game versus the Green Bay Packers."
2,Monty tipped for wildcard,Ryder Cup qualifiers Thomas Levet and Miguel Angel Jimenez moved two shots clear at 15-under with one round of the BMW International in Munich remaining.
1,Blair lobbies Bush on global warming,Tony Blair has been lobbying for George Bush #39;s support for a new international treaty on global warming. On Thursday The Times claimed that Downing Street had confirmed the prime minister had held  quot;lengthy 
2,Triumphant Olympics end with pride and relief,"A nervous world learned the Greek word for thank you and repeated it endlessly at an astonishingly successful Athens Olympics that quelled fears, surprised skeptics and greatly honored the birthplace of the games."
1,"These Days, the College Bowl Is Filled With Milk and Cereal","Students these days are consuming breakfast cereal as if their grade-point averages depended on it - for breakfast, lunch, dinner and in between."
3,FCC Puts Hold on Wholesale Phone Rates,"WASHINGTON Aug. 20, 2004 - Federal regulators Friday imposed a six-month freeze on the rates regional phone companies may charge their competitors to use networks to provide local service."
2,"Yanks, BoSox Tied 4-4 After 10 Innings (AP)",AP - Jason Varitek hit a sacrice fly and David Ortiz launched a massive solo homer in the eighth as Boston rallied to tie New York 4-4 after 10 innings of play in Game 5 of the AL championship series Monday.
1,Gurkha Soldiers Win Right to British Citizenship," LONDON (Reuters) - Gurkhas, who have served with British  army for nearly 200 years, won a landmark battle on Thursday to  be able to settle in the UK and gain British citizenship."
3,High Court decants controversial cases over direct shipment of &lt;b&gt;...&lt;/b&gt;,"On Dec. 7, wine became an issue in the halls of the US Supreme Court. Oral arguments were heard in two cases that challenge bans on interstate, direct-to-consumer wine shipments in Michigan and New York, meaning "
1,Zarqawi aide 'dies in air strike',"An aide to Jordanian militant Abu Musab al-Zarqawi has been killed in an air strike in Iraq, the US military says."
1,Italian women kidnapped in raid on relief agency,BAGHDADGunmen kidnapped two Italian women working for an aid agency and two Iraqis in broad daylight in central Baghdad yesterday.
1,Hamas Militants Kill Israeli Soldier,"Hamas militants broke three weeks of relative calm in Gaza on Tuesday, setting off a bomb in what they said was an elaborate scheme that included a tunnel and a double agent."
1,Analysis: Italy commissioner under fire,"The European Union has been plunged into uncharted constitutional waters following parliamentary committee #39;s rejection of Italy #39;s nominee for European commissioner, Rocco Buttiglione."
3,"Regional woes won #39;t stop Telstra sale, ALP says","The Federal Opposition says a scoping study into the full sale of Telstra shows the Government is committed to the company #39;s complete privatisation, no matter what the level of service to regional areas."
3,Steel magnate Mittal gets 1.1bn merger bonus,"LAKSHMI Mittal, the billionaire steel magnate who was controversially aided by Tony Blair after donating 125,000 to the Labour party in 2001, is performing a double merger to create the world #39;s largest steelmaker by output."
1,No evidence of hijack bid found before jet explosions,"MOSCOW -- Russia's transport minister, citing a  quot;black box quot; recording from one of two planes that crashed minutes apart last week, said yesterday there was no evidence of a hijacking attempt or any other disturbance before explosions aboard the jetliners."
4,Is This Speck of Light an Exoplanet?,"Is this newly discovered feeble point of light the long-sought bona-fide image of an exoplanet? A research paper by an international team of astronomers provides sound arguments in favor, but the definitive answer is now awaiting further observations."
4,AOL adopts Microsoft anti-spam measures,America Online reversed course and said it would adopt a proposed technology from Microsoft designed to help beat back spam and other e-mail blights.
1,List of Foreigners Taken Hostage in Iraq (AP),AP - Insurgents in Iraq have kidnapped dozens of people in their campaign to drive out coalition forces and hamper reconstruction:
2,Johnson probably out for season with broken cheekbone,Montreal Expos first baseman Nick Johnson was placed on the 15-day disabled list Saturday with a broken right cheekbone and is probably out for the rest of the season.
4,Net Banking Fraudsters Step Up the  #39;Phishing #39; Scam,Fraudsters have developed a potent new computer program that steals Internet banking customers #39; details by duping them into opening up 
1,Japan's SMFG Bids  #36;29 Billion for UFJ (Reuters),"Reuters - Sumitomo Mitsui Financial Group Inc.\(8316.T) laid out a  #36;29 billion bid for UFJ Holdings (8307.T)\on Tuesday, challenging a rival offer by Mitsubishi Tokyo\Financial Group (8306.T) to form the world's biggest bank."
1,Crime detection figures on slide,The Home Office reveals fewer crimes were solved by police in England and Wales last year.
3,Stocks Higher on Oil Price Relief," NEW YORK (Reuters) - U.S. stocks gained on Monday, getting  a boost from lower oil prices after news the Venezuelan  president survived a recall eased fears about the country's oil  exports."
3,Local Bank Buys Florida Banks,"Montgomery-based Colonial BancGroup Incorporated has agreed to buy Union Bank of Florida for about 233 million dollars. In a statement Tuesday, Colonial says Union Bank operates 18 branches and holds 687 million in total deposits."
1,'Sorry' Is the Hardest Word for Blair on Iraq," LONDON (Reuters) - Tony Blair's ministers have said it, his  political opponents are baying for it but the British prime  minister refuses to utter it."
